Actual	Predicted	Top1_Prob	Top1_Class	Top2_Prob	Top2_Class	Top3_Prob	Top3_Class
plane	plane	0.4247	plane	0.2610	ship	0.1872	deer
ship	plane	0.7858	plane	0.0834	deer	0.0536	cat
frog	cat	0.5100	cat	0.4167	deer	0.0337	dog
truck	deer	0.8832	deer	0.0586	ship	0.0459	cat
bird	cat	0.5162	cat	0.4699	bird	0.0048	deer
ship	ship	0.9827	ship	0.0057	deer	0.0042	plane
truck	car	0.6495	car	0.1472	truck	0.1204	cat
deer	deer	0.9778	deer	0.0201	cat	0.0007	bird
plane	plane	0.9989	plane	0.0009	bird	0.0001	cat
truck	deer	0.4603	deer	0.3873	ship	0.0386	plane
deer	plane	0.7233	plane	0.1237	cat	0.0619	bird
truck	ship	0.3945	ship	0.2832	deer	0.2183	cat
dog	cat	0.3945	cat	0.3366	deer	0.2285	dog
horse	deer	0.9454	deer	0.0454	horse	0.0081	cat
dog	dog	0.4994	dog	0.3948	cat	0.0385	plane
dog	dog	0.3802	dog	0.2613	deer	0.1442	horse
truck	ship	0.6923	ship	0.2794	deer	0.0128	cat
dog	dog	0.9541	dog	0.0371	cat	0.0085	bird
cat	cat	0.9985	cat	0.0007	frog	0.0007	dog
plane	plane	0.9913	plane	0.0030	deer	0.0016	cat
car	cat	0.3727	cat	0.2398	bird	0.1953	ship
truck	deer	0.5296	deer	0.2596	ship	0.1489	cat
horse	cat	0.8847	cat	0.0751	bird	0.0174	deer
bird	bird	0.3175	bird	0.2837	cat	0.2512	plane
deer	deer	0.9466	deer	0.0297	cat	0.0089	frog
car	ship	0.4504	ship	0.3322	cat	0.1402	frog
plane	plane	0.4335	plane	0.3071	cat	0.1380	ship
ship	ship	0.4017	ship	0.3998	deer	0.1134	cat
plane	deer	0.9882	deer	0.0055	cat	0.0028	ship
cat	cat	0.9794	cat	0.0187	deer	0.0013	dog
car	car	0.4299	car	0.3104	deer	0.2217	cat
horse	horse	0.9495	horse	0.0457	deer	0.0041	dog
plane	ship	0.4985	ship	0.3773	frog	0.0599	cat
plane	ship	0.6480	ship	0.2170	deer	0.0698	cat
deer	deer	0.5962	deer	0.3401	cat	0.0265	bird
ship	deer	0.6304	deer	0.2116	cat	0.1177	ship
frog	cat	0.4973	cat	0.4178	frog	0.0321	bird
bird	cat	0.6401	cat	0.2162	frog	0.0660	deer
deer	deer	0.8541	deer	0.0659	plane	0.0446	cat
plane	ship	0.8141	ship	0.1212	plane	0.0448	deer
plane	plane	0.4329	plane	0.3927	cat	0.0851	ship
truck	deer	0.5745	deer	0.1295	cat	0.1098	plane
plane	deer	0.3808	deer	0.2710	cat	0.1389	plane
ship	ship	0.9978	ship	0.0017	frog	0.0002	plane
deer	deer	0.9866	deer	0.0086	cat	0.0014	bird
dog	cat	0.6950	cat	0.1870	plane	0.0461	deer
truck	cat	0.3349	cat	0.2608	ship	0.1084	plane
cat	cat	0.4565	cat	0.1533	deer	0.1380	dog
truck	cat	0.5853	cat	0.1875	ship	0.1446	bird
plane	plane	0.3766	plane	0.2522	cat	0.1653	deer
dog	deer	0.6861	deer	0.1718	frog	0.0468	cat
frog	frog	0.5678	frog	0.2297	dog	0.1836	cat
dog	deer	0.5369	deer	0.2878	cat	0.0617	frog
plane	deer	0.5260	deer	0.2159	bird	0.1091	cat
car	ship	0.9527	ship	0.0138	plane	0.0100	car
deer	cat	0.4764	cat	0.2586	dog	0.2088	deer
ship	ship	0.5101	ship	0.3342	plane	0.0760	cat
car	car	0.9807	car	0.0142	plane	0.0030	cat
plane	plane	0.9817	plane	0.0138	bird	0.0039	ship
dog	dog	0.8815	dog	0.0753	horse	0.0242	deer
bird	deer	0.5033	deer	0.2318	bird	0.1869	plane
car	cat	0.7814	cat	0.1841	deer	0.0117	plane
plane	plane	0.7116	plane	0.2067	deer	0.0436	ship
bird	bird	0.3678	bird	0.3384	cat	0.2537	deer
ship	deer	0.5119	deer	0.3511	ship	0.0815	plane
car	car	0.2728	car	0.2247	ship	0.2160	frog
dog	deer	0.5707	deer	0.3960	dog	0.0232	cat
frog	bird	0.5155	bird	0.1845	deer	0.1352	cat
horse	horse	0.9353	horse	0.0386	dog	0.0112	deer
horse	horse	0.9991	horse	0.0004	bird	0.0002	deer
bird	cat	0.9277	cat	0.0348	dog	0.0222	deer
frog	cat	0.8698	cat	0.0502	dog	0.0419	frog
bird	deer	0.9163	deer	0.0469	plane	0.0187	bird
dog	cat	0.8856	cat	0.1064	dog	0.0032	bird
plane	plane	0.4781	plane	0.3304	ship	0.0852	deer
car	car	0.4254	car	0.3096	plane	0.1003	deer
deer	deer	0.3241	deer	0.2318	cat	0.2308	dog
bird	bird	0.9817	bird	0.0159	cat	0.0009	frog
dog	dog	0.9420	dog	0.0354	cat	0.0124	deer
deer	deer	0.4908	deer	0.2447	bird	0.2060	cat
frog	deer	0.3373	deer	0.2349	cat	0.1276	plane
bird	cat	0.9663	cat	0.0194	frog	0.0093	dog
bird	bird	0.8978	bird	0.0794	ship	0.0116	plane
car	deer	0.3382	deer	0.2498	cat	0.1408	bird
horse	deer	0.9649	deer	0.0295	horse	0.0037	cat
bird	deer	0.3611	deer	0.3237	cat	0.1361	bird
ship	plane	0.9017	plane	0.0364	bird	0.0266	ship
dog	dog	0.5637	dog	0.2660	bird	0.1208	cat
dog	dog	0.5865	dog	0.3570	cat	0.0509	bird
cat	cat	1.0000	cat	0.0000	deer	0.0000	dog
plane	plane	0.4400	plane	0.2724	deer	0.0872	cat
deer	deer	0.8210	deer	0.1574	cat	0.0156	bird
ship	ship	0.9723	ship	0.0126	cat	0.0066	plane
cat	cat	0.7273	cat	0.2645	dog	0.0055	deer
horse	horse	0.3692	horse	0.1959	deer	0.1654	dog
frog	frog	0.9647	frog	0.0332	cat	0.0011	dog
cat	ship	0.2510	ship	0.1917	horse	0.1892	bird
ship	ship	0.9671	ship	0.0207	plane	0.0054	cat
car	cat	0.9469	cat	0.0269	bird	0.0185	deer
plane	plane	0.3433	plane	0.2901	deer	0.2015	cat
car	deer	0.7419	deer	0.1438	cat	0.0634	horse
cat	cat	0.8814	cat	0.0429	dog	0.0343	deer
cat	cat	0.8524	cat	0.0466	frog	0.0397	dog
plane	cat	0.5901	cat	0.2464	plane	0.0933	deer
horse	deer	0.4265	deer	0.2972	cat	0.2488	dog
deer	deer	0.7530	deer	0.2270	cat	0.0121	bird
truck	bird	0.7390	bird	0.1536	ship	0.0515	deer
dog	horse	0.8072	horse	0.1516	dog	0.0202	cat
cat	cat	0.8934	cat	0.0461	deer	0.0416	dog
frog	frog	0.7536	frog	0.2240	ship	0.0102	plane
plane	deer	0.4091	deer	0.3870	cat	0.0960	plane
car	cat	0.4179	cat	0.2336	deer	0.1120	plane
deer	deer	0.9757	deer	0.0120	cat	0.0076	bird
deer	deer	0.9996	deer	0.0002	bird	0.0001	horse
deer	deer	0.9973	deer	0.0008	cat	0.0005	ship
deer	deer	0.7988	deer	0.0942	cat	0.0823	frog
bird	bird	0.8335	bird	0.1093	cat	0.0345	deer
bird	bird	0.8891	bird	0.0666	deer	0.0340	cat
dog	deer	0.8074	deer	0.0681	cat	0.0524	ship
ship	deer	0.5526	deer	0.4138	ship	0.0150	plane
car	deer	0.7894	deer	0.0642	cat	0.0608	ship
dog	cat	0.7113	cat	0.2638	deer	0.0210	dog
truck	cat	0.5572	cat	0.1446	deer	0.1224	frog
ship	ship	0.7938	ship	0.1473	deer	0.0264	plane
car	deer	0.8671	deer	0.0777	ship	0.0218	car
car	ship	0.8604	ship	0.0900	deer	0.0165	bird
dog	cat	0.7479	cat	0.1747	deer	0.0349	bird
cat	cat	0.4183	cat	0.2007	bird	0.1552	dog
truck	ship	0.6187	ship	0.1809	deer	0.0582	truck
truck	truck	0.7879	truck	0.1314	ship	0.0286	deer
horse	cat	0.5150	cat	0.1984	plane	0.1148	deer
frog	frog	0.9540	frog	0.0252	cat	0.0107	bird
dog	cat	0.8561	cat	0.0720	deer	0.0549	dog
plane	plane	0.8355	plane	0.0773	bird	0.0451	deer
ship	ship	0.5791	ship	0.3847	cat	0.0140	deer
deer	cat	0.4840	cat	0.3723	deer	0.0591	bird
horse	dog	0.4466	dog	0.3184	bird	0.1643	cat
plane	deer	0.2860	deer	0.2715	bird	0.2068	dog
truck	deer	0.4272	deer	0.2507	ship	0.1331	plane
bird	bird	0.9953	bird	0.0030	plane	0.0012	frog
ship	ship	0.9727	ship	0.0193	cat	0.0042	deer
deer	plane	0.4585	plane	0.2431	cat	0.1811	deer
horse	horse	0.4963	horse	0.2270	deer	0.2051	cat
car	cat	0.7176	cat	0.0832	ship	0.0582	deer
cat	cat	0.9634	cat	0.0250	bird	0.0030	dog
truck	frog	0.5192	frog	0.2113	plane	0.1386	truck
frog	frog	0.9790	frog	0.0142	ship	0.0023	cat
ship	ship	0.9992	ship	0.0004	plane	0.0002	deer
truck	deer	0.5267	deer	0.2879	bird	0.0677	ship
plane	plane	0.6261	plane	0.1795	cat	0.0776	deer
deer	deer	0.8804	deer	0.0571	cat	0.0267	plane
truck	frog	0.9399	frog	0.0189	plane	0.0125	deer
frog	deer	0.7466	deer	0.1084	ship	0.0992	cat
horse	horse	0.9686	horse	0.0210	dog	0.0083	deer
ship	ship	0.6716	ship	0.1195	deer	0.1055	frog
truck	frog	0.5166	frog	0.2211	ship	0.1293	deer
deer	horse	0.4344	horse	0.2268	deer	0.1868	ship
ship	ship	0.9264	ship	0.0608	deer	0.0058	plane
truck	bird	0.3778	bird	0.3368	truck	0.1044	ship
horse	deer	0.9612	deer	0.0263	horse	0.0090	cat
bird	horse	0.5019	horse	0.3474	bird	0.0394	frog
dog	ship	0.4516	ship	0.2509	dog	0.1215	cat
cat	cat	0.8143	cat	0.1541	frog	0.0200	deer
horse	horse	0.6361	horse	0.3634	deer	0.0002	ship
car	plane	0.5328	plane	0.2266	cat	0.2040	frog
plane	plane	0.9922	plane	0.0055	ship	0.0020	bird
bird	bird	0.9548	bird	0.0336	cat	0.0098	deer
truck	deer	0.9716	deer	0.0256	ship	0.0008	bird
dog	dog	0.5958	dog	0.3691	cat	0.0141	bird
dog	dog	0.8125	dog	0.1058	cat	0.0471	bird
ship	ship	0.9938	ship	0.0028	cat	0.0026	deer
dog	dog	0.9125	dog	0.0655	frog	0.0110	cat
deer	bird	0.7688	bird	0.1403	deer	0.0756	plane
bird	cat	0.5247	cat	0.3404	bird	0.0858	dog
ship	plane	0.4402	plane	0.3587	bird	0.1298	cat
cat	cat	0.9955	cat	0.0022	deer	0.0013	dog
dog	cat	0.8844	cat	0.0650	deer	0.0437	dog
dog	ship	0.4890	ship	0.2565	cat	0.1737	deer
horse	horse	0.7802	horse	0.0931	deer	0.0572	dog
horse	deer	0.5719	deer	0.1066	bird	0.0944	cat
ship	ship	0.6714	ship	0.1932	deer	0.0874	cat
frog	dog	0.7906	dog	0.1884	cat	0.0099	horse
bird	bird	0.3728	bird	0.1724	deer	0.1293	horse
ship	ship	0.8454	ship	0.0757	deer	0.0297	plane
bird	bird	0.7240	bird	0.1377	plane	0.1142	cat
cat	cat	0.3848	cat	0.2633	ship	0.1243	deer
dog	cat	0.4820	cat	0.2296	dog	0.1633	plane
frog	frog	0.5144	frog	0.3320	cat	0.0579	plane
ship	ship	0.9656	ship	0.0157	deer	0.0090	cat
plane	plane	0.2747	plane	0.2679	ship	0.1419	deer
bird	cat	0.5069	cat	0.4223	bird	0.0583	frog
cat	cat	0.5416	cat	0.4246	deer	0.0215	bird
horse	horse	0.9902	horse	0.0087	deer	0.0005	ship
plane	plane	0.9643	plane	0.0245	bird	0.0093	deer
car	car	0.9793	car	0.0120	cat	0.0034	deer
truck	ship	0.6008	ship	0.3430	truck	0.0295	cat
car	ship	0.7674	ship	0.0922	car	0.0895	cat
cat	cat	0.7698	cat	0.1487	deer	0.0202	ship
horse	deer	0.4438	deer	0.2939	dog	0.0987	cat
dog	cat	0.5611	cat	0.3766	dog	0.0215	plane
ship	cat	0.8744	cat	0.0616	bird	0.0346	dog
cat	cat	0.6502	cat	0.1514	bird	0.1217	frog
bird	bird	0.6026	bird	0.3484	cat	0.0299	dog
truck	cat	0.5025	cat	0.3910	ship	0.0757	deer
frog	deer	0.9264	deer	0.0605	frog	0.0055	dog
ship	ship	0.9879	ship	0.0089	plane	0.0011	deer
frog	cat	0.3508	cat	0.3469	frog	0.1580	plane
truck	truck	0.8142	truck	0.1069	car	0.0414	ship
cat	cat	0.9998	cat	0.0001	dog	0.0000	frog
ship	plane	0.5911	plane	0.2961	ship	0.0599	bird
truck	ship	0.9860	ship	0.0106	deer	0.0013	plane
ship	ship	0.9175	ship	0.0752	deer	0.0040	bird
plane	cat	0.4803	cat	0.2470	dog	0.1314	horse
horse	horse	0.7727	horse	0.2206	deer	0.0052	dog
ship	ship	0.9400	ship	0.0360	deer	0.0118	plane
dog	dog	0.8976	dog	0.0944	horse	0.0066	cat
plane	plane	0.6591	plane	0.2410	bird	0.0639	cat
plane	plane	0.8424	plane	0.0817	ship	0.0436	bird
car	ship	0.4585	ship	0.4118	car	0.1148	plane
cat	bird	0.9931	bird	0.0060	cat	0.0007	frog
truck	cat	0.8214	cat	0.1493	dog	0.0161	deer
car	cat	0.7560	cat	0.1580	bird	0.0537	frog
dog	dog	0.3794	dog	0.2424	frog	0.1998	bird
cat	frog	0.4552	frog	0.2879	deer	0.1032	ship
deer	deer	0.9974	deer	0.0011	cat	0.0007	bird
deer	deer	0.7648	deer	0.1912	cat	0.0152	ship
plane	deer	0.5229	deer	0.2082	cat	0.1945	plane
truck	plane	0.3031	plane	0.2886	bird	0.2046	ship
truck	deer	0.5260	deer	0.2168	ship	0.1556	cat
truck	truck	0.9095	truck	0.0901	ship	0.0002	car
truck	ship	0.4603	ship	0.2753	cat	0.0993	truck
ship	frog	0.8656	frog	0.1065	ship	0.0122	plane
bird	bird	0.9999	bird	0.0001	frog	0.0000	cat
deer	deer	0.8846	deer	0.0481	bird	0.0181	frog
bird	bird	0.9996	bird	0.0003	deer	0.0001	cat
bird	cat	0.6882	cat	0.2294	bird	0.0259	dog
dog	dog	0.9575	dog	0.0245	horse	0.0128	cat
car	plane	0.7844	plane	0.1000	frog	0.0654	cat
truck	cat	0.9734	cat	0.0185	deer	0.0071	dog
car	cat	0.7707	cat	0.0854	deer	0.0571	ship
plane	deer	0.5468	deer	0.1718	ship	0.1632	plane
truck	ship	0.6426	ship	0.1415	truck	0.1019	plane
deer	deer	0.8459	deer	0.0582	cat	0.0370	bird
bird	bird	0.8573	bird	0.0592	cat	0.0512	deer
car	ship	0.9599	ship	0.0131	truck	0.0104	cat
frog	frog	0.9988	frog	0.0003	cat	0.0003	bird
plane	ship	0.5816	ship	0.1593	plane	0.1165	deer
cat	bird	0.3538	bird	0.3481	dog	0.2142	horse
horse	frog	0.6239	frog	0.2159	ship	0.0910	cat
frog	deer	0.7131	deer	0.2010	cat	0.0368	bird
cat	cat	0.9948	cat	0.0022	dog	0.0009	bird
car	deer	0.4348	deer	0.4077	frog	0.0759	ship
ship	plane	0.8189	plane	0.0691	ship	0.0433	deer
frog	cat	0.6873	cat	0.0952	bird	0.0877	plane
dog	cat	0.8665	cat	0.0477	plane	0.0432	bird
horse	horse	0.8690	horse	0.0505	bird	0.0360	dog
bird	cat	0.6257	cat	0.1630	deer	0.1306	plane
ship	ship	0.9979	ship	0.0017	deer	0.0001	plane
deer	deer	0.9969	deer	0.0014	cat	0.0009	dog
deer	ship	0.3529	ship	0.2531	deer	0.1841	dog
ship	ship	0.3557	ship	0.3124	cat	0.1972	plane
cat	cat	0.9744	cat	0.0194	dog	0.0038	frog
dog	cat	0.6946	cat	0.1521	dog	0.1424	bird
plane	deer	0.5106	deer	0.2794	plane	0.1466	cat
dog	cat	0.3803	cat	0.3750	deer	0.1305	horse
horse	deer	0.9175	deer	0.0627	cat	0.0083	plane
deer	cat	0.4419	cat	0.2827	plane	0.1245	deer
deer	deer	0.9291	deer	0.0605	ship	0.0034	plane
bird	deer	0.6692	deer	0.1189	bird	0.1189	plane
bird	bird	0.4209	bird	0.2573	deer	0.1902	cat
horse	cat	0.8501	cat	0.1240	dog	0.0195	deer
cat	deer	0.9472	deer	0.0176	bird	0.0135	cat
frog	deer	0.5177	deer	0.4376	cat	0.0226	dog
plane	cat	0.5641	cat	0.3047	plane	0.0816	deer
bird	bird	0.7764	bird	0.1818	cat	0.0148	deer
horse	horse	0.8655	horse	0.0488	dog	0.0385	deer
frog	frog	0.7531	frog	0.1936	bird	0.0335	cat
bird	deer	0.6228	deer	0.1519	ship	0.1158	plane
cat	cat	0.4939	cat	0.4452	deer	0.0289	bird
plane	deer	0.3767	deer	0.2862	plane	0.2302	ship
horse	deer	0.5571	deer	0.2884	horse	0.1035	dog
horse	horse	0.9768	horse	0.0102	truck	0.0069	dog
ship	ship	0.9550	ship	0.0278	plane	0.0092	cat
car	cat	0.6351	cat	0.2203	car	0.0572	frog
car	cat	0.8189	cat	0.0888	bird	0.0810	deer
deer	cat	0.6069	cat	0.3242	deer	0.0419	bird
frog	frog	0.4199	frog	0.3918	cat	0.0968	bird
plane	deer	0.4037	deer	0.1923	plane	0.1923	bird
frog	frog	0.9985	frog	0.0011	bird	0.0002	dog
frog	deer	0.7319	deer	0.1673	cat	0.0438	frog
dog	cat	0.9722	cat	0.0142	bird	0.0129	dog
dog	deer	0.9643	deer	0.0269	bird	0.0053	cat
frog	cat	0.8783	cat	0.0453	deer	0.0221	frog
cat	frog	0.9290	frog	0.0610	cat	0.0040	dog
truck	truck	0.6839	truck	0.1438	frog	0.1112	car
cat	cat	0.8299	cat	0.1105	frog	0.0299	bird
frog	frog	0.6074	frog	0.3482	cat	0.0393	bird
ship	ship	0.2857	ship	0.2840	cat	0.1889	bird
horse	dog	0.3786	dog	0.3332	horse	0.1919	cat
frog	deer	0.4316	deer	0.2835	cat	0.1639	frog
deer	deer	0.9822	deer	0.0065	cat	0.0064	bird
truck	plane	0.4614	plane	0.2834	ship	0.1153	deer
dog	dog	0.9923	dog	0.0068	cat	0.0005	bird
frog	deer	0.6768	deer	0.1116	cat	0.0540	bird
deer	deer	0.7884	deer	0.1131	dog	0.0401	bird
car	car	0.6903	car	0.0947	ship	0.0797	plane
frog	frog	0.6458	frog	0.2761	cat	0.0540	bird
cat	cat	0.6639	cat	0.2054	deer	0.0803	plane
ship	deer	0.5077	deer	0.2337	ship	0.1012	cat
bird	deer	0.9521	deer	0.0346	bird	0.0076	cat
cat	frog	0.8114	frog	0.0930	cat	0.0647	dog
truck	ship	0.6679	ship	0.2468	plane	0.0504	frog
ship	plane	0.8279	plane	0.1294	ship	0.0220	frog
dog	deer	0.3850	deer	0.3215	cat	0.1413	dog
car	frog	0.9242	frog	0.0383	ship	0.0160	car
dog	deer	0.4590	deer	0.2905	cat	0.0874	dog
deer	deer	0.4370	deer	0.3284	bird	0.2285	cat
dog	cat	0.4419	cat	0.3298	dog	0.2155	deer
horse	horse	0.9936	horse	0.0063	dog	0.0000	deer
dog	cat	0.5601	cat	0.4037	dog	0.0281	bird
horse	deer	0.5113	deer	0.4713	horse	0.0118	dog
ship	ship	0.5617	ship	0.2186	deer	0.1169	plane
truck	ship	0.5250	ship	0.2892	plane	0.1633	truck
car	ship	0.6454	ship	0.2849	plane	0.0241	deer
horse	bird	0.7970	bird	0.1933	cat	0.0070	dog
bird	deer	0.9788	deer	0.0073	cat	0.0045	ship
dog	dog	0.9987	dog	0.0011	bird	0.0001	cat
frog	deer	0.9999	deer	0.0001	cat	0.0000	ship
ship	ship	0.6916	ship	0.1085	frog	0.1008	cat
deer	deer	0.6540	deer	0.2260	cat	0.0489	ship
frog	frog	0.9204	frog	0.0358	deer	0.0163	cat
dog	cat	0.7456	cat	0.2440	bird	0.0043	dog
cat	plane	0.5128	plane	0.1957	deer	0.1736	cat
truck	cat	0.7831	cat	0.1115	frog	0.0521	dog
truck	ship	0.8594	ship	0.1171	truck	0.0145	cat
ship	ship	0.9362	ship	0.0276	plane	0.0204	cat
dog	cat	0.7413	cat	0.1208	bird	0.0933	dog
dog	cat	0.7086	cat	0.1476	dog	0.0535	plane
frog	frog	0.8340	frog	0.1231	bird	0.0358	cat
deer	cat	0.4789	cat	0.1846	plane	0.1631	ship
dog	cat	0.5835	cat	0.1107	bird	0.1069	dog
truck	ship	0.4094	ship	0.2764	deer	0.1827	cat
horse	horse	0.9890	horse	0.0098	deer	0.0004	dog
cat	cat	0.6047	cat	0.2041	deer	0.1609	dog
deer	deer	0.9991	deer	0.0004	horse	0.0003	bird
car	car	0.7777	car	0.1688	plane	0.0180	bird
deer	cat	0.8230	cat	0.0779	deer	0.0306	ship
bird	deer	0.7106	deer	0.1699	cat	0.0471	bird
cat	deer	0.7700	deer	0.1845	cat	0.0191	plane
frog	cat	0.6114	cat	0.1642	deer	0.1121	plane
dog	cat	0.4649	cat	0.2843	deer	0.0931	bird
dog	deer	0.4923	deer	0.3642	cat	0.0868	bird
bird	bird	0.5714	bird	0.4224	cat	0.0019	dog
ship	bird	0.9024	bird	0.0508	ship	0.0222	frog
plane	deer	0.4724	deer	0.3734	plane	0.0941	bird
plane	cat	0.3401	cat	0.3253	plane	0.1935	ship
car	ship	0.6226	ship	0.2221	deer	0.1036	cat
ship	ship	0.8957	ship	0.0353	deer	0.0333	cat
cat	cat	0.9669	cat	0.0289	dog	0.0018	bird
car	cat	0.8391	cat	0.0569	bird	0.0378	dog
cat	dog	0.5311	dog	0.2492	cat	0.1882	deer
dog	cat	0.9318	cat	0.0633	dog	0.0022	deer
ship	ship	0.7515	ship	0.1005	plane	0.0634	bird
cat	cat	0.4907	cat	0.3018	deer	0.1231	bird
ship	ship	0.6749	ship	0.1611	deer	0.0617	plane
dog	cat	0.6877	cat	0.1333	deer	0.0827	bird
ship	ship	0.9985	ship	0.0008	deer	0.0002	cat
frog	frog	0.9424	frog	0.0287	deer	0.0142	plane
cat	cat	0.9719	cat	0.0205	dog	0.0033	bird
dog	dog	0.9649	dog	0.0239	bird	0.0080	cat
dog	dog	0.7658	dog	0.2177	horse	0.0087	bird
dog	dog	0.6444	dog	0.3231	cat	0.0116	deer
plane	ship	0.4933	ship	0.2630	plane	0.2071	deer
truck	ship	0.2871	ship	0.2825	cat	0.1759	deer
dog	cat	0.9215	cat	0.0488	dog	0.0113	deer
dog	horse	0.4530	horse	0.2344	deer	0.1792	dog
horse	dog	0.4298	dog	0.3743	horse	0.1738	deer
car	ship	0.9175	ship	0.0534	plane	0.0205	deer
ship	bird	0.5910	bird	0.1690	ship	0.1571	deer
bird	deer	0.8426	deer	0.1079	cat	0.0197	plane
bird	dog	0.2896	dog	0.2190	deer	0.1543	cat
horse	deer	0.9206	deer	0.0464	cat	0.0185	horse
cat	cat	0.6226	cat	0.1760	deer	0.1135	plane
deer	deer	0.9993	deer	0.0005	bird	0.0001	plane
bird	cat	0.3428	cat	0.3351	plane	0.2133	bird
truck	deer	0.4059	deer	0.3271	cat	0.0921	dog
frog	ship	0.2471	ship	0.2287	cat	0.1635	bird
bird	bird	0.6271	bird	0.1956	frog	0.0749	ship
bird	bird	0.9074	bird	0.0903	plane	0.0012	cat
deer	deer	0.8656	deer	0.0520	ship	0.0496	bird
cat	cat	0.9695	cat	0.0184	dog	0.0088	deer
plane	plane	0.9350	plane	0.0309	deer	0.0118	ship
bird	cat	0.9446	cat	0.0305	dog	0.0107	deer
plane	bird	0.9618	bird	0.0255	cat	0.0066	frog
car	deer	0.5765	deer	0.1627	ship	0.1613	cat
cat	deer	0.8388	deer	0.1194	cat	0.0150	bird
bird	deer	0.4521	deer	0.2404	cat	0.1506	plane
bird	bird	0.9960	bird	0.0021	cat	0.0013	frog
horse	horse	0.9962	horse	0.0026	dog	0.0010	deer
plane	plane	0.9517	plane	0.0311	bird	0.0122	ship
car	plane	0.7133	plane	0.0711	frog	0.0631	ship
plane	deer	0.8199	deer	0.1516	plane	0.0190	bird
horse	deer	0.9140	deer	0.0765	horse	0.0055	bird
horse	horse	1.0000	horse	0.0000	dog	0.0000	deer
bird	bird	0.9652	bird	0.0119	plane	0.0116	ship
plane	plane	0.8311	plane	0.1311	bird	0.0166	cat
car	cat	0.4277	cat	0.2159	frog	0.0756	plane
frog	frog	0.9288	frog	0.0360	bird	0.0306	cat
dog	dog	0.5848	dog	0.2289	bird	0.1041	deer
plane	plane	0.7557	plane	0.1988	deer	0.0355	bird
bird	bird	0.9701	bird	0.0197	deer	0.0081	cat
bird	bird	0.9516	bird	0.0170	ship	0.0131	plane
plane	plane	0.6133	plane	0.2839	deer	0.0657	bird
car	frog	0.9697	frog	0.0108	deer	0.0067	cat
bird	cat	0.6103	cat	0.1309	bird	0.0864	frog
frog	frog	0.8498	frog	0.0950	plane	0.0235	cat
plane	ship	0.6014	ship	0.1973	plane	0.1274	deer
car	deer	0.8001	deer	0.1387	bird	0.0218	cat
frog	frog	0.9940	frog	0.0025	dog	0.0018	cat
frog	cat	0.6567	cat	0.1647	frog	0.1401	deer
dog	cat	0.9344	cat	0.0583	deer	0.0027	dog
cat	cat	0.9938	cat	0.0038	deer	0.0007	bird
deer	deer	0.8946	deer	0.0709	cat	0.0316	dog
plane	plane	0.5919	plane	0.1768	cat	0.1643	ship
plane	deer	0.6698	deer	0.1937	plane	0.0931	bird
truck	cat	0.7639	cat	0.1082	ship	0.0384	deer
car	plane	0.3252	plane	0.2405	ship	0.2162	deer
plane	plane	0.7548	plane	0.1508	deer	0.0418	cat
bird	bird	0.8389	bird	0.1290	cat	0.0138	dog
dog	dog	0.9864	dog	0.0133	cat	0.0002	bird
truck	deer	0.6021	deer	0.2591	cat	0.1078	ship
horse	horse	0.5584	horse	0.3910	deer	0.0205	dog
ship	deer	0.5574	deer	0.3026	ship	0.0783	cat
frog	frog	0.3963	frog	0.3227	cat	0.2270	bird
deer	deer	0.9951	deer	0.0027	plane	0.0008	cat
frog	frog	0.9091	frog	0.0470	deer	0.0327	cat
plane	plane	0.9879	plane	0.0089	bird	0.0026	ship
bird	frog	0.5384	frog	0.3143	plane	0.0859	bird
plane	plane	0.3211	plane	0.2119	ship	0.2114	frog
car	frog	0.9138	frog	0.0367	deer	0.0221	plane
truck	frog	0.3520	frog	0.1835	dog	0.1694	truck
bird	deer	0.7467	deer	0.1644	bird	0.0460	cat
deer	frog	0.9782	frog	0.0137	cat	0.0073	bird
truck	ship	0.5022	ship	0.3019	deer	0.1422	cat
plane	bird	0.4822	bird	0.4432	plane	0.0399	frog
horse	deer	0.6188	deer	0.3161	cat	0.0391	dog
bird	bird	0.5197	bird	0.2266	frog	0.0778	cat
cat	cat	0.9737	cat	0.0225	dog	0.0023	deer
deer	cat	0.5037	cat	0.3578	deer	0.1344	dog
ship	ship	0.9950	ship	0.0024	plane	0.0014	deer
plane	ship	0.8689	ship	0.0328	truck	0.0308	deer
bird	plane	0.4121	plane	0.3160	cat	0.1309	deer
frog	cat	0.6934	cat	0.1415	bird	0.1303	frog
ship	bird	0.5645	bird	0.2112	cat	0.1125	plane
truck	truck	0.6524	truck	0.1987	ship	0.0950	cat
horse	cat	0.7307	cat	0.1780	dog	0.0609	deer
car	deer	0.9685	deer	0.0161	bird	0.0064	cat
truck	truck	0.7196	truck	0.2366	car	0.0228	cat
cat	cat	0.7642	cat	0.2228	bird	0.0054	dog
horse	deer	0.9933	deer	0.0032	horse	0.0014	ship
bird	plane	0.6220	plane	0.2472	cat	0.0521	ship
horse	bird	0.6612	bird	0.2291	horse	0.0347	plane
truck	truck	0.5398	truck	0.1839	deer	0.1773	car
frog	frog	0.5045	frog	0.2419	cat	0.1041	plane
truck	ship	0.9817	ship	0.0058	frog	0.0041	plane
dog	cat	0.8104	cat	0.1001	plane	0.0558	bird
horse	deer	0.8362	deer	0.0813	cat	0.0248	ship
