Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
truck,ship,77.34072,ship,5.6547985,cat,4.5355535,deer,1,77.34072208404541,,
deer,plane,60.226654,plane,36.564846,deer,1.0382847,horse,1,60.22665500640869,,
truck,ship,59.356445,ship,17.946829,deer,9.631584,frog,1,59.35644507408142,,
dog,dog,85.160675,dog,14.6152315,cat,0.13323568,deer,1,85.16067862510681,,
horse,deer,99.51526,deer,0.37076676,horse,0.06642406,cat,1,99.51525926589966,,
dog,dog,80.18633,dog,18.156761,cat,0.89616126,frog,1,80.18633127212524,,
dog,dog,98.887596,dog,0.8139754,cat,0.2492473,bird,1,98.88759255409241,,
truck,ship,91.01351,ship,8.250183,truck,0.45677373,plane,1,91.01350903511047,,
dog,dog,98.94296,dog,1.0567024,cat,0.00018085432,bird,1,98.94296526908875,,
cat,cat,99.979965,cat,0.01095073,dog,0.00612297,frog,1,99.97996687889099,,
plane,plane,98.04231,plane,1.006328,ship,0.8854305,cat,1,98.0423092842102,,
car,cat,48.010468,cat,24.397036,car,12.806359,bird,1,48.01046848297119,,
truck,cat,57.91932,cat,29.960081,ship,8.944846,deer,1,57.91931748390198,,
horse,cat,99.22241,cat,0.73922026,dog,0.017627412,bird,1,99.22240972518921,,
bird,bird,49.74227,bird,46.882404,cat,1.6279337,deer,1,49.74226951599121,,
deer,cat,89.101135,cat,8.164623,deer,1.6958622,frog,1,89.10113573074341,,
car,cat,73.25256,cat,21.542267,car,3.3661659,ship,1,73.2525646686554,,
plane,cat,73.52531,cat,9.644444,plane,8.44499,bird,1,73.52530360221863,,
ship,ship,92.80187,ship,3.774476,deer,1.6173089,cat,1,92.80186891555786,,
plane,deer,94.59915,deer,2.526851,cat,1.4621226,ship,1,94.59915161132812,,
cat,cat,98.70168,cat,1.108062,deer,0.1471764,dog,1,98.70168566703796,,
car,car,71.436134,car,24.666435,cat,1.4248135,ship,1,71.4361310005188,,
horse,horse,95.56365,horse,4.3702893,deer,0.039975267,dog,1,95.56365013122559,,
plane,cat,79.48759,cat,12.383543,frog,3.4600945,ship,1,79.48758602142334,,
plane,ship,43.24454,ship,40.708733,plane,8.39162,cat,1,43.24454069137573,,
deer,deer,99.96025,deer,0.035134647,cat,0.003160088,dog,1,99.96024966239929,,
ship,deer,79.84456,deer,14.070296,ship,4.6331887,cat,1,79.84455823898315,,
frog,frog,40.97901,frog,32.7191,cat,26.147547,dog,1,40.97900986671448,,
bird,cat,78.444664,cat,12.951403,frog,4.78629,bird,1,78.4446656703949,,
deer,deer,99.678276,deer,0.1700668,bird,0.04796504,frog,1,99.67827796936035,,
plane,ship,93.858826,ship,5.2271724,plane,0.4718204,cat,1,93.85882616043091,,
plane,cat,89.56257,cat,3.8222067,ship,2.100315,dog,1,89.5625650882721,,
truck,cat,32.255432,cat,27.072906,truck,19.952986,ship,1,32.25543200969696,,
plane,cat,96.31697,cat,1.1682746,dog,1.1137772,bird,1,96.31696939468384,,
ship,ship,99.98542,ship,0.007915459,frog,0.002135103,bird,1,99.98542070388794,,
deer,deer,99.84829,deer,0.05480645,bird,0.035260353,cat,1,99.8482882976532,,
dog,cat,97.15551,cat,1.5245388,frog,1.2814355,dog,1,97.15551137924194,,
truck,car,39.69578,car,23.793694,cat,12.684923,ship,1,39.69578146934509,,
cat,cat,65.21779,cat,32.267666,dog,1.249751,horse,1,65.21778702735901,,
truck,ship,73.452675,ship,12.507433,cat,5.7438536,bird,1,73.45267534255981,,
plane,cat,48.682247,cat,41.387783,dog,5.2703404,deer,1,48.68224561214447,,
dog,frog,74.40165,frog,21.232872,cat,2.539788,bird,1,74.40165281295776,,
frog,cat,75.668625,cat,15.736312,frog,7.913781,dog,1,75.66862106323242,,
dog,cat,71.2958,cat,28.24643,dog,0.15249078,deer,1,71.29579782485962,,
plane,ship,54.201347,ship,34.210175,cat,5.723456,bird,1,54.20134663581848,,
car,ship,43.64211,ship,25.991726,deer,17.756104,cat,1,43.642109632492065,,
deer,cat,78.76195,cat,21.160286,dog,0.05076161,deer,1,78.76194715499878,,
ship,ship,58.323853,ship,37.44528,cat,2.3515458,frog,1,58.323854207992554,,
car,car,99.78865,car,0.13307841,cat,0.07232927,plane,1,99.78864789009094,,
plane,plane,99.92811,plane,0.06472843,bird,0.00521696,ship,1,99.9281108379364,,
dog,dog,97.88985,dog,1.4552796,cat,0.33378062,deer,1,97.88984656333923,,
bird,deer,70.23613,deer,11.421256,cat,7.294473,bird,1,70.23612856864929,,
car,cat,92.27754,cat,6.1872673,frog,0.53765243,dog,1,92.2775387763977,,
plane,plane,65.40196,plane,18.692368,deer,10.150145,ship,1,65.40195941925049,,
bird,deer,92.85537,deer,5.412942,cat,1.6474491,bird,1,92.85537004470825,,
ship,ship,36.861347,ship,25.494934,cat,25.05097,deer,1,36.861348152160645,,
car,car,56.74574,car,23.978796,cat,8.059804,frog,1,56.7457377910614,,
dog,dog,65.44412,dog,34.376266,cat,0.10992675,deer,1,65.4441237449646,,
frog,cat,38.073696,cat,34.495632,frog,22.344803,bird,1,38.07369768619537,,
horse,cat,58.073414,cat,37.498077,horse,3.6458557,dog,1,58.073413372039795,,
horse,horse,68.67939,horse,22.734337,cat,4.720259,deer,1,68.6793863773346,,
bird,cat,80.87119,cat,18.877546,dog,0.16689287,frog,1,80.87119460105896,,
frog,cat,97.55847,cat,2.096439,dog,0.15594386,ship,1,97.55846858024597,,
bird,deer,96.28142,deer,3.0083883,bird,0.26556835,plane,1,96.28141522407532,,
dog,dog,84.1164,dog,15.843865,cat,0.018458398,bird,1,84.11640524864197,,
plane,plane,58.85334,plane,14.555201,cat,14.2209,bird,1,58.85334014892578,,
car,car,97.33952,car,2.1337001,cat,0.1600995,truck,1,97.33952283859253,,
deer,deer,68.95908,deer,23.653763,cat,4.029668,dog,1,68.95908713340759,,
bird,bird,99.205956,bird,0.64518476,cat,0.06678213,plane,1,99.2059588432312,,
dog,deer,90.733864,deer,8.608664,dog,0.4799624,cat,1,90.73386192321777,,
deer,cat,66.21983,cat,24.328377,bird,7.238914,deer,1,66.21983647346497,,
frog,cat,64.86782,cat,16.586176,frog,12.792497,bird,1,64.8678183555603,,
bird,cat,88.88009,cat,7.3833966,frog,3.4261088,bird,1,88.8800859451294,,
bird,bird,95.92272,bird,2.4912655,cat,0.66342854,plane,1,95.9227204322815,,
car,cat,92.97052,cat,2.424621,dog,2.3952422,deer,1,92.97052025794983,,
horse,deer,94.47072,deer,3.2772548,horse,1.9822227,cat,1,94.47072148323059,,
bird,cat,78.58247,cat,13.045743,bird,5.4618063,deer,1,78.5824716091156,,
ship,cat,90.81019,cat,3.7274032,ship,1.9589417,truck,1,90.81019163131714,,
dog,dog,98.53145,dog,1.0316473,deer,0.34305963,cat,1,98.53144884109497,,
dog,dog,97.17733,dog,2.7937853,cat,0.011254323,frog,1,97.17732667922974,,
cat,cat,99.998215,cat,0.0010853879,dog,0.00042628008,frog,1,99.99821186065674,,
plane,deer,49.550583,deer,15.48201,cat,9.72556,bird,1,49.550580978393555,,
deer,cat,51.123272,cat,46.838158,deer,1.6498655,dog,1,51.12327337265015,,
ship,ship,99.68468,ship,0.24834618,cat,0.019703541,plane,1,99.68467354774475,,
cat,cat,77.847,cat,20.753666,dog,0.9433286,deer,1,77.84700393676758,,
horse,horse,86.39631,horse,9.550621,cat,3.045998,dog,1,86.39630675315857,,
frog,frog,89.15703,frog,10.602218,cat,0.20713127,dog,1,89.15702700614929,,
cat,cat,52.79767,cat,16.606956,horse,8.580884,dog,1,52.79766917228699,,
ship,ship,99.767975,ship,0.13954498,plane,0.05253894,bird,1,99.76797699928284,,
car,cat,98.350235,cat,0.36305457,frog,0.32440102,dog,1,98.35023283958435,,
plane,plane,68.548035,plane,26.012062,cat,1.8094593,dog,1,68.54803562164307,,
car,cat,78.555244,cat,17.059664,car,2.889463,dog,1,78.5552442073822,,
cat,cat,99.92949,cat,0.048421763,dog,0.008409507,ship,1,99.92948770523071,,
cat,cat,98.77748,cat,0.44510826,deer,0.3719508,dog,1,98.77748489379883,,
plane,plane,61.467533,plane,24.54713,cat,8.923097,dog,1,61.46753430366516,,
horse,horse,45.699432,horse,21.567743,dog,16.215702,cat,1,45.699432492256165,,
deer,cat,90.32652,cat,8.359085,frog,0.66921514,deer,1,90.32652378082275,,
truck,truck,47.17511,truck,42.11717,bird,7.924549,ship,1,47.17510938644409,,
dog,horse,65.745636,horse,20.431528,dog,6.115002,cat,1,65.74563384056091,,
cat,dog,79.15648,dog,16.584103,cat,3.4538648,deer,1,79.15648221969604,,
frog,frog,87.96797,frog,5.0614185,ship,3.7890222,cat,1,87.96796798706055,,
plane,cat,44.715397,cat,24.364555,frog,11.047195,ship,1,44.71539855003357,,
car,cat,86.25694,cat,4.3509903,deer,2.428019,frog,1,86.25693917274475,,
deer,deer,99.991844,deer,0.003787279,bird,0.0029779267,cat,1,99.99184608459473,,
deer,deer,99.999466,deer,0.00038624002,bird,7.32763e-05,horse,1,99.99946355819702,,
deer,deer,99.97397,deer,0.018548263,bird,0.0031131548,cat,1,99.97397065162659,,
deer,cat,89.771225,cat,9.057618,deer,0.85210216,frog,1,89.7712230682373,,
bird,bird,69.17781,bird,26.801517,cat,2.2757542,deer,1,69.17781233787537,,
bird,bird,81.331345,bird,15.133223,cat,1.7705438,frog,1,81.33134841918945,,
dog,cat,74.139,cat,23.45783,deer,1.9805762,dog,1,74.13899898529053,,
ship,ship,97.50567,ship,1.9049503,deer,0.18836401,cat,1,97.50567078590393,,
car,cat,60.126614,cat,31.012362,car,4.6024704,dog,1,60.126614570617676,,
dog,cat,54.4468,cat,33.263603,deer,12.179418,dog,1,54.44679856300354,,
truck,cat,54.703365,cat,21.746979,frog,9.287918,ship,1,54.70336675643921,,
ship,ship,90.04872,ship,4.746533,deer,3.2368057,cat,1,90.04871845245361,,
car,deer,61.053246,deer,27.366219,cat,2.7284162,bird,1,61.05324625968933,,
car,ship,70.528336,ship,25.694551,cat,1.1271718,dog,1,70.52833437919617,,
dog,cat,62.465374,cat,17.08246,deer,11.214961,bird,1,62.465375661849976,,
cat,cat,59.6433,cat,20.800613,plane,13.624769,bird,1,59.643298387527466,,
truck,ship,59.648132,ship,14.478582,dog,8.69462,cat,1,59.64813232421875,,
truck,truck,98.7716,truck,1.0169336,ship,0.10933102,car,1,98.7716019153595,,
horse,deer,36.23198,deer,33.048313,cat,11.836604,horse,1,36.231979727745056,,
frog,frog,47.061684,frog,36.79525,cat,14.392966,bird,1,47.06168472766876,,
dog,cat,97.86032,cat,2.1294086,dog,0.005023658,bird,1,97.8603184223175,,
plane,plane,90.88113,plane,4.112054,deer,3.1923766,cat,1,90.88112711906433,,
ship,cat,49.30413,cat,41.78296,ship,7.3153405,deer,1,49.30413067340851,,
deer,cat,43.529434,cat,33.009693,dog,22.381233,deer,1,43.529435992240906,,
horse,cat,73.087,cat,19.153763,dog,3.8014867,horse,1,73.0870008468628,,
plane,deer,50.626595,deer,19.812225,plane,14.1413555,cat,1,50.626593828201294,,
truck,ship,70.38296,ship,17.626038,truck,7.774781,cat,1,70.38295865058899,,
bird,bird,99.954834,bird,0.02316297,plane,0.008279927,cat,1,99.95483756065369,,
ship,ship,97.38568,ship,1.233936,cat,0.77064604,truck,1,97.38568067550659,,
deer,cat,63.235676,cat,22.250298,deer,8.609409,dog,1,63.235676288604736,,
horse,cat,66.149,cat,28.37418,ship,2.4778728,horse,1,66.14900231361389,,
car,cat,84.09918,cat,9.3954935,ship,3.4031682,dog,1,84.09918546676636,,
cat,cat,99.0501,cat,0.5765306,dog,0.25769687,ship,1,99.05010461807251,,
truck,truck,84.84549,truck,3.9760141,cat,2.9992769,car,1,84.84548926353455,,
frog,frog,69.473564,frog,28.182102,cat,0.86475474,ship,1,69.47356462478638,,
ship,ship,99.98061,ship,0.006650198,deer,0.0066283913,plane,1,99.98061060905457,,
truck,ship,64.910194,ship,17.276909,truck,12.075174,deer,1,64.9101972579956,,
plane,plane,66.02506,plane,20.780869,cat,4.0281672,deer,1,66.02506041526794,,
deer,deer,60.27804,deer,31.031424,cat,5.0322337,ship,1,60.278040170669556,,
truck,frog,95.08908,frog,4.45124,cat,0.19077832,ship,1,95.08907794952393,,
frog,cat,88.83232,cat,7.9783807,ship,1.542766,frog,1,88.8323187828064,,
horse,horse,97.65869,horse,1.6826937,dog,0.44156587,deer,1,97.65868782997131,,
ship,frog,42.491856,frog,40.59122,cat,8.285007,ship,1,42.49185621738434,,
truck,cat,70.41442,cat,11.296741,ship,9.079526,frog,1,70.41441798210144,,
deer,deer,99.98535,deer,0.01003005,horse,0.0020798577,plane,1,99.98534917831421,,
ship,ship,99.929985,ship,0.060253393,cat,0.003028659,frog,1,99.92998838424683,,
truck,truck,97.98348,truck,1.5513221,ship,0.17293479,cat,1,97.98348546028137,,
horse,cat,55.365665,cat,38.295086,deer,3.4657345,ship,1,55.36566376686096,,
bird,bird,98.12008,bird,0.61506903,cat,0.5131288,frog,1,98.12007546424866,,
dog,dog,53.79135,dog,18.971085,ship,13.25417,frog,1,53.79135012626648,,
cat,cat,99.80769,cat,0.14532094,frog,0.021056168,bird,1,99.80769157409668,,
horse,horse,95.03282,horse,4.95045,deer,0.0084478725,dog,1,95.03282308578491,,
car,cat,83.022896,cat,16.447,plane,0.325309,dog,1,83.02289247512817,,
plane,plane,95.7953,plane,2.0485234,ship,1.6671822,bird,1,95.79530358314514,,
bird,bird,98.73952,bird,0.76502746,cat,0.38463798,deer,1,98.7395167350769,,
truck,ship,95.68887,ship,2.1563244,truck,0.9864848,deer,1,95.6888735294342,,
dog,dog,97.14738,dog,2.6845694,cat,0.13360803,deer,1,97.1473753452301,,
dog,dog,95.0169,dog,4.3057218,cat,0.34460902,deer,1,95.0169026851654,,
ship,ship,99.99248,ship,0.005150402,cat,0.00073859276,bird,1,99.99247789382935,,
dog,dog,99.99173,dog,0.007772182,cat,0.00026008525,horse,1,99.99172687530518,,
deer,deer,87.22015,deer,7.873233,bird,4.223618,plane,1,87.22015023231506,,
bird,dog,40.802273,dog,29.8074,cat,26.42198,bird,1,40.80227315425873,,
ship,dog,49.174397,dog,48.15462,cat,1.0664512,bird,1,49.17439520359039,,
cat,cat,99.9922,cat,0.0063610924,dog,0.00059350434,deer,1,99.99220371246338,,
dog,cat,97.36305,cat,1.7180191,deer,0.88479704,dog,1,97.36305475234985,,
dog,cat,85.12226,cat,8.664142,dog,5.801254,ship,1,85.1222574710846,,
horse,horse,66.19397,horse,16.95401,dog,9.062997,ship,1,66.19396805763245,,
horse,deer,42.86798,deer,24.713072,horse,16.33247,frog,1,42.867982387542725,,
ship,ship,89.96934,ship,5.6446347,cat,2.9379742,deer,1,89.96933698654175,,
frog,dog,50.00499,dog,47.00393,cat,1.3662223,deer,1,50.0049889087677,,
bird,bird,59.723724,bird,24.593449,deer,8.499767,dog,1,59.7237229347229,,
ship,ship,93.13396,ship,2.8241775,cat,2.452221,bird,1,93.13395619392395,,
bird,bird,69.11192,bird,9.173929,cat,8.226758,plane,1,69.11192536354065,,
cat,cat,87.18756,cat,8.687549,ship,2.173448,dog,1,87.18755841255188,,
dog,dog,95.79428,dog,4.1998334,cat,0.001224589,frog,1,95.79428434371948,,
frog,frog,77.94976,frog,20.757298,cat,0.55962443,bird,1,77.94976234436035,,
ship,ship,99.916374,ship,0.05021972,cat,0.009907359,truck,1,99.91637468338013,,
plane,bird,55.75875,bird,16.859573,ship,15.136787,deer,1,55.758750438690186,,
bird,cat,98.402664,cat,1.064993,bird,0.39453912,dog,1,98.40266704559326,,
cat,cat,99.87054,cat,0.09343399,deer,0.015684457,bird,1,99.87053871154785,,
horse,horse,98.08651,horse,1.5987492,deer,0.22865158,dog,1,98.08650612831116,,
plane,plane,99.60378,plane,0.35768354,bird,0.023726217,deer,1,99.60378408432007,,
car,car,99.751595,car,0.12401494,cat,0.057376117,bird,1,99.75159168243408,,
truck,truck,78.16083,truck,9.277388,cat,8.03452,ship,1,78.16082835197449,,
car,car,99.291435,car,0.29736522,ship,0.18949838,truck,1,99.29143190383911,,
cat,cat,93.88269,cat,1.819033,ship,1.3487414,frog,1,93.88269186019897,,
horse,cat,56.257397,cat,23.607357,frog,14.882061,dog,1,56.257396936416626,,
dog,dog,84.838196,dog,15.033526,cat,0.0703547,plane,1,84.83819961547852,,
ship,cat,96.69775,cat,2.7182708,dog,0.45826504,bird,1,96.69774770736694,,
cat,cat,99.603966,cat,0.18945895,bird,0.17960191,dog,1,99.6039628982544,,
bird,cat,93.573,cat,5.881466,bird,0.29755777,dog,1,93.572998046875,,
truck,ship,62.234833,ship,18.851109,truck,16.550013,cat,1,62.23483085632324,,
frog,frog,84.7339,frog,12.254329,deer,2.299882,cat,1,84.73390340805054,,
ship,ship,99.99121,ship,0.0050153024,cat,0.0013008089,frog,1,99.99121427536011,,
frog,frog,92.44999,frog,5.444788,cat,1.320926,dog,1,92.44999289512634,,
truck,truck,68.95064,truck,19.999712,ship,9.015253,car,1,68.95064115524292,,
cat,cat,99.99947,cat,0.0004950925,dog,2.0816797e-05,frog,1,99.99947547912598,,
ship,cat,74.113205,cat,23.114058,ship,1.0943689,dog,1,74.11320805549622,,
truck,ship,96.80208,ship,3.0019774,truck,0.08424194,plane,1,96.80207967758179,,
ship,bird,53.655403,bird,45.680847,ship,0.29558873,cat,1,53.65540385246277,,
plane,cat,67.07979,cat,28.905201,dog,2.8385346,horse,1,67.07978844642639,,
horse,horse,91.426155,horse,7.7591286,deer,0.79435444,dog,1,91.4261519908905,,
ship,ship,99.97049,ship,0.007112738,plane,0.0059156655,deer,1,99.9704897403717,,
dog,dog,99.51243,dog,0.34792873,horse,0.13645077,cat,1,99.51242804527283,,
plane,plane,79.99499,plane,13.275931,bird,3.9128833,cat,1,79.99498844146729,,
plane,ship,47.262062,ship,30.201897,cat,11.6209345,bird,1,47.26206362247467,,
car,car,99.97388,car,0.011266496,ship,0.009611331,plane,1,99.97387528419495,,
cat,cat,99.96429,cat,0.023053579,bird,0.006026453,frog,1,99.96428489685059,,
truck,cat,73.44342,cat,22.299812,dog,3.281001,plane,1,73.4434187412262,,
car,cat,99.242546,cat,0.48275542,frog,0.12971978,dog,1,99.24254417419434,,
dog,cat,49.109642,cat,41.882023,dog,4.159369,deer,1,49.10964369773865,,
cat,cat,96.58601,cat,0.9099573,bird,0.90699375,deer,1,96.586012840271,,
deer,deer,84.75321,deer,9.37299,bird,5.2640324,cat,1,84.75320935249329,,
deer,deer,70.638916,deer,28.398174,cat,0.4071712,dog,1,70.63891291618347,,
plane,cat,98.69553,cat,0.9710815,dog,0.1897055,deer,1,98.69553446769714,,
truck,plane,88.37428,plane,9.756608,cat,0.5239944,truck,1,88.37428092956543,,
truck,ship,53.824203,ship,17.963099,cat,14.724352,truck,1,53.824204206466675,,
truck,truck,99.392,truck,0.59180194,ship,0.009401848,car,1,99.39199686050415,,
truck,truck,58.72401,truck,27.841558,ship,12.414096,cat,1,58.72400999069214,,
ship,frog,59.085983,frog,32.036934,ship,6.930347,cat,1,59.08598303794861,,
bird,bird,96.57697,bird,3.0072312,frog,0.27278894,cat,1,96.57697081565857,,
deer,deer,98.95939,deer,0.51756126,frog,0.4506401,bird,1,98.95938634872437,,
bird,bird,98.552216,bird,1.4389921,deer,0.0065113627,cat,1,98.55221509933472,,
bird,cat,96.63545,cat,2.751035,dog,0.3439848,bird,1,96.63545489311218,,
dog,dog,96.335045,dog,3.4020352,cat,0.14091407,deer,1,96.33504152297974,,
car,cat,76.50294,cat,15.41179,frog,2.489445,ship,1,76.50293707847595,,
truck,cat,96.83178,cat,2.2286878,dog,0.56469464,plane,1,96.83178067207336,,
car,cat,97.961555,cat,0.6580209,car,0.51183033,frog,1,97.9615569114685,,
plane,deer,83.30033,deer,8.545467,plane,2.7641344,bird,1,83.3003282546997,,
truck,truck,71.84943,truck,17.742031,ship,3.7895367,plane,1,71.84942960739136,,
deer,deer,62.530643,deer,30.711472,cat,4.513158,bird,1,62.53064274787903,,
bird,bird,72.23566,bird,21.205273,deer,3.6541872,cat,1,72.23565578460693,,
car,cat,31.000832,cat,27.69281,frog,15.765471,ship,1,31.000831723213196,,
frog,frog,99.587616,frog,0.29061687,cat,0.07692162,bird,1,99.5876133441925,,
plane,deer,38.90775,deer,36.09862,ship,11.84605,cat,1,38.90774846076965,,
cat,dog,51.814663,dog,46.768948,cat,1.1370046,horse,1,51.81466341018677,,
horse,frog,39.719833,frog,21.024197,ship,18.664394,cat,1,39.7198349237442,,
frog,cat,58.224415,cat,28.082514,deer,7.7142334,bird,1,58.22441577911377,,
cat,cat,99.964645,cat,0.03406027,dog,0.00052706833,deer,1,99.96464252471924,,
car,cat,71.460365,cat,13.441071,frog,13.395673,ship,1,71.46036624908447,,
ship,ship,39.203472,ship,30.545448,plane,14.878104,bird,1,39.203470945358276,,
frog,cat,93.893906,cat,5.287493,dog,0.32540837,bird,1,93.89390349388123,,
dog,cat,83.7586,cat,7.809764,dog,6.8658643,deer,1,83.7585985660553,,
horse,horse,90.7124,horse,5.5209913,dog,2.3700163,deer,1,90.71240425109863,,
bird,cat,77.11246,cat,19.145737,dog,1.7354614,deer,1,77.1124541759491,,
ship,ship,99.240204,ship,0.24475048,deer,0.23662221,bird,1,99.24020767211914,,
deer,deer,90.02021,deer,7.9074597,dog,1.5106647,cat,1,90.02020955085754,,
deer,deer,71.41148,deer,14.926767,cat,7.98171,horse,1,71.41148447990417,,
ship,ship,83.08277,ship,12.796346,cat,1.6253736,frog,1,83.08277130126953,,
cat,cat,98.78199,cat,0.9333516,dog,0.11536109,deer,1,98.78199100494385,,
dog,dog,92.96585,dog,7.0150843,cat,0.011822487,bird,1,92.96584725379944,,
plane,deer,39.223965,deer,37.487694,cat,8.786696,plane,1,39.223963022232056,,
dog,deer,64.67859,deer,13.197454,cat,11.473826,horse,1,64.67859148979187,,
horse,cat,58.96303,cat,39.061245,deer,0.8150799,dog,1,58.96303057670593,,
deer,deer,88.412384,deer,9.767231,cat,0.69302225,frog,1,88.41238617897034,,
deer,deer,99.96408,deer,0.016457465,bird,0.010004352,cat,1,99.96408224105835,,
bird,deer,90.64586,deer,8.312609,bird,0.48580393,cat,1,90.64586162567139,,
bird,cat,54.5165,cat,26.209661,bird,9.226408,dog,1,54.51650023460388,,
horse,horse,44.536587,horse,34.035156,dog,20.072212,cat,1,44.536587595939636,,
cat,deer,60.052032,deer,24.973717,cat,9.922741,ship,1,60.05203127861023,,
frog,cat,98.64549,cat,1.2184554,deer,0.04403427,bird,1,98.6454963684082,,
plane,cat,74.36784,cat,18.019865,dog,4.5296474,plane,1,74.36784505844116,,
bird,cat,51.45301,cat,32.350616,bird,14.71542,dog,1,51.453012228012085,,
horse,dog,39.721752,dog,32.85636,horse,20.041203,deer,1,39.72175121307373,,
frog,frog,86.20775,frog,7.037759,cat,6.4791946,bird,1,86.20774745941162,,
bird,cat,47.809822,cat,25.430191,bird,16.82351,plane,1,47.809821367263794,,
cat,cat,78.21286,cat,9.974744,dog,9.6009445,deer,1,78.2128632068634,,
plane,plane,38.717182,plane,37.756287,cat,12.912585,bird,1,38.71718347072601,,
horse,deer,76.162865,deer,19.050495,horse,3.5782852,dog,1,76.16286277770996,,
horse,horse,97.979,horse,1.0947936,deer,0.41207936,dog,1,97.97899723052979,,
ship,ship,93.072716,ship,3.686919,cat,1.9147359,plane,1,93.07271838188171,,
car,cat,99.804115,cat,0.094641574,car,0.07239597,truck,1,99.80411529541016,,
car,cat,98.274315,cat,0.82129586,deer,0.3573894,dog,1,98.27431440353394,,
