Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
dog,dog,72.34674,dog,22.911219,cat,3.7251282,frog,1.0,95.41147947311401,,
plane,ship,99.99841,ship,0.0008963897,plane,0.00041418825,car,1.0,98.83632063865662,,
frog,frog,94.75765,frog,5.0217705,cat,0.061193027,ship,1.0,96.43793106079102,,
frog,frog,95.72291,frog,2.9647357,car,1.0967801,cat,1.0,96.9385027885437,,
ship,ship,99.99402,ship,0.0036101285,truck,0.0021666961,car,1.0,99.95473027229309,,
car,car,97.789474,car,1.6145871,frog,0.24714856,cat,3.0,65.10367393493652,61.00006699562073,97.78947234153748
frog,frog,99.998726,frog,0.0005438259,car,0.00037181104,bird,2.0,46.25888168811798,99.94505047798157,
dog,dog,49.05921,dog,38.174427,cat,12.207879,deer,4.0,71.88458442687988,62.303584814071655,49.05921220779419
ship,ship,99.97409,ship,0.009303877,cat,0.0049373894,bird,1.0,99.13449287414551,,
horse,cat,59.92618,cat,25.13843,deer,5.387374,horse,1.0,87.10668683052063,,
truck,car,41.31061,car,18.942585,truck,16.809229,ship,1.0,85.9082281589508,,
bird,cat,87.94707,cat,2.704104,ship,2.3579397,dog,3.0,65.05677103996277,77.46555805206299,87.9470705986023
car,car,99.9789,car,0.012218748,truck,0.004865287,cat,1.0,93.05248260498047,,
frog,frog,99.85552,frog,0.049882498,cat,0.038829986,truck,1.0,98.03857803344727,,
horse,deer,60.563362,deer,25.070349,horse,10.45406,cat,4.0,35.701870918273926,49.50156211853027,60.56336164474487
dog,dog,99.72504,dog,0.2598961,cat,0.00872568,horse,1.0,92.35055446624756,,
frog,frog,99.957565,frog,0.023493087,cat,0.013390885,deer,1.0,93.57977509498596,,
cat,cat,99.99748,cat,0.0020039855,dog,0.0004763825,deer,1.0,99.46168065071106,,
plane,plane,94.00071,plane,3.6778152,frog,1.0777948,ship,3.0,32.094404101371765,83.99882912635803,94.00070905685425
truck,truck,97.266304,truck,1.0143499,car,0.7261032,plane,3.0,78.5578191280365,65.70712327957153,97.26630449295044
ship,ship,98.88826,ship,0.79154146,car,0.16157348,plane,2.0,57.83836841583252,90.18166065216064,
truck,truck,98.512024,truck,1.4822816,car,0.0020917684,cat,3.0,60.47375798225403,64.25612568855286,98.51202368736267
dog,horse,46.50385,horse,42.225376,dog,6.240474,deer,4.0,53.1071662902832,35.15167236328125,46.50384783744812
truck,ship,89.03788,ship,3.5424411,cat,3.4944785,car,3.0,72.59528040885925,83.69515538215637,89.03788328170776
truck,truck,85.02823,truck,8.98619,car,5.594759,cat,1.0,99.28279519081116,,
truck,truck,99.559586,truck,0.25021362,ship,0.12228094,plane,1.0,97.1808671951294,,
cat,cat,99.99884,cat,0.00041278187,dog,0.00020409586,ship,1.0,99.58072900772095,,
frog,frog,71.741035,frog,22.896173,cat,3.0106814,bird,4.0,62.71893382072449,46.616172790527344,71.74103856086731
deer,frog,99.74891,frog,0.116922565,cat,0.057015795,truck,2.0,52.352213859558105,97.28042483329773,
deer,cat,61.26884,cat,18.763327,bird,14.9509,deer,4.0,61.52538061141968,65.53115844726562,61.2688422203064
ship,ship,99.99208,ship,0.003350874,truck,0.0016118662,frog,1.0,97.07902073860168,,
ship,ship,99.99691,ship,0.0025563305,truck,0.00019719091,cat,1.0,99.56911206245422,,
car,ship,98.60187,ship,1.3772843,car,0.007943006,truck,1.0,95.76388597488403,,
horse,horse,97.60727,horse,1.829659,plane,0.4772739,bird,2.0,64.29259181022644,96.66037559509277,
cat,cat,83.96379,cat,14.116719,deer,0.9817686,ship,1.0,98.33948612213135,,
plane,plane,54.703903,plane,38.366512,cat,3.5381541,bird,4.0,47.278204560279846,46.04697823524475,54.70390319824219
frog,frog,83.70112,frog,9.640667,cat,6.358207,deer,2.0,82.97877311706543,91.80242419242859,
bird,bird,43.202045,bird,17.583857,frog,17.494375,plane,4.0,68.2940125465393,50.25230050086975,43.20204555988312
deer,deer,93.01849,deer,6.554037,cat,0.36298272,horse,3.0,80.8329701423645,67.82039403915405,93.01849603652954
ship,plane,55.100517,plane,34.335884,car,5.681432,truck,4.0,42.243364453315735,82.69293904304504,55.100518465042114
bird,bird,99.810394,bird,0.07931379,plane,0.040014382,frog,1.0,99.4507372379303,,
bird,bird,99.99994,bird,2.7813632e-05,plane,1.742471e-05,dog,1.0,99.99797344207764,,
truck,ship,69.46174,ship,29.43955,truck,0.9752982,car,1.0,99.25031661987305,,
bird,deer,72.92887,deer,23.711052,bird,2.3296216,cat,4.0,33.311909437179565,66.93145036697388,72.92886972427368
bird,bird,54.00453,bird,31.632433,frog,7.8504453,cat,2.0,60.81450581550598,87.67083883285522,
truck,truck,97.56472,truck,1.1278464,cat,1.0735824,ship,1.0,92.78512001037598,,
horse,horse,97.217,horse,1.5151461,deer,0.5636617,bird,3.0,69.22951936721802,68.50387454032898,97.21699953079224
deer,deer,81.470375,deer,18.485868,cat,0.020740043,ship,4.0,52.251917123794556,82.05742835998535,81.47037625312805
car,car,99.01433,car,0.7234791,truck,0.12370224,cat,1.0,98.31753969192505,,
truck,truck,95.22873,truck,4.3348637,dog,0.13596396,car,3.0,59.45473909378052,74.97690916061401,95.22872567176819
car,car,99.83261,car,0.07122773,ship,0.030972049,truck,2.0,69.79914903640747,99.69209432601929,
deer,deer,97.63381,deer,1.3025893,cat,0.7610218,bird,1.0,98.85148406028748,,
cat,cat,87.97235,cat,4.8389387,dog,3.9503355,horse,3.0,46.27225399017334,73.03435206413269,87.97234892845154
dog,bird,48.16036,bird,33.148186,cat,12.518388,ship,1.0,89.02996182441711,,
cat,dog,48.519726,dog,36.625484,frog,5.619582,horse,2.0,63.85342478752136,87.92297840118408,
ship,ship,99.92887,ship,0.018639602,plane,0.014213026,cat,2.0,64.01827931404114,99.47019219398499,
truck,truck,99.99017,truck,0.0048604235,cat,0.004350262,car,2.0,72.5540280342102,99.97619986534119,
cat,cat,99.978355,cat,0.017992772,dog,0.0020575305,horse,1.0,99.92715716362,,
frog,frog,92.83617,frog,6.734688,bird,0.27051526,cat,3.0,74.07327890396118,50.4233181476593,92.83616542816162
bird,bird,99.99303,bird,0.0064247777,cat,0.0002655317,plane,1.0,99.94232654571533,,
plane,ship,79.401955,ship,12.478541,plane,7.402346,car,4.0,49.68511462211609,71.01794481277466,79.40195798873901
ship,frog,45.7886,frog,25.160461,cat,15.866646,ship,1.0,88.22069764137268,,
truck,truck,99.9961,truck,0.0023606312,plane,0.0006847557,car,2.0,60.433101654052734,98.64460229873657,
plane,plane,84.12826,plane,15.518517,bird,0.14023516,car,2.0,81.53088688850403,87.29401230812073,
dog,dog,92.38176,dog,7.6031365,cat,0.009970528,bird,2.0,59.931015968322754,96.69085741043091,
car,car,99.987946,car,0.010031803,truck,0.0010644082,dog,2.0,84.90986227989197,99.96017813682556,
dog,cat,85.223946,cat,8.891739,frog,3.7528667,deer,3.0,57.47103691101074,66.47624373435974,85.22394299507141
ship,ship,97.314835,ship,1.3568798,car,0.8612199,truck,1.0,97.2601592540741,,
bird,bird,97.34204,bird,1.911616,cat,0.62627184,dog,2.0,82.7946424484253,99.76364374160767,
car,car,99.9974,car,0.0019447985,cat,0.0003175732,truck,2.0,72.17297554016113,99.98396635055542,
bird,plane,81.83058,plane,17.52042,bird,0.5761938,cat,2.0,47.520700097084045,91.11970067024231,
cat,cat,97.88161,cat,2.1158662,dog,0.0014939678,deer,2.0,84.16560888290405,88.6201798915863,
bird,bird,99.99604,bird,0.0011168355,cat,0.0010692712,plane,1.0,92.12777614593506,,
deer,deer,99.36712,deer,0.45932233,bird,0.13694267,horse,1.0,99.97795224189758,,
ship,ship,99.99477,ship,0.0026966766,deer,0.0012321125,plane,1.0,89.28136229515076,,
deer,deer,96.14152,deer,3.6554613,cat,0.08000298,bird,3.0,77.05078125,80.54287433624268,96.141517162323
plane,plane,90.855446,plane,7.3761134,frog,0.86028326,cat,2.0,83.19938778877258,92.02262163162231,
frog,frog,96.12957,frog,2.7732399,bird,0.76919574,cat,2.0,63.237935304641724,96.34844064712524,
deer,deer,56.55345,deer,30.233103,frog,9.5799,cat,1.0,94.04554963111877,,
bird,cat,77.043976,cat,9.625456,bird,6.2509723,deer,4.0,42.39383339881897,51.626938581466675,77.04397439956665
truck,truck,51.83031,truck,22.73538,ship,19.528358,horse,4.0,66.52936935424805,76.23924612998962,51.83030962944031
ship,ship,99.99947,ship,0.00020863472,cat,0.00010079528,horse,1.0,99.87358450889587,,
deer,deer,99.836235,deer,0.13651904,horse,0.017487196,dog,1.0,99.05322790145874,,
horse,horse,97.34254,horse,2.117751,plane,0.43093237,dog,2.0,74.79696869850159,97.69086241722107,
frog,frog,98.18777,frog,1.3733869,cat,0.14064293,truck,3.0,55.24650812149048,54.91974353790283,98.18776845932007
bird,bird,86.919075,bird,11.300204,cat,1.0969849,dog,1.0,95.01485824584961,,
deer,cat,83.189064,cat,9.202979,deer,3.8716457,frog,4.0,77.47700214385986,78.12572121620178,83.18906426429749
horse,cat,59.520214,cat,24.811705,horse,9.057664,dog,2.0,84.03280973434448,92.94719696044922,
horse,horse,99.99162,horse,0.007455184,deer,0.0006272392,dog,1.0,94.48179006576538,,
frog,frog,99.98669,frog,0.0047964253,cat,0.0029852942,bird,1.0,99.87589120864868,,
deer,deer,99.4459,deer,0.5448902,cat,0.0031947216,dog,1.0,94.26891207695007,,
bird,bird,93.0637,bird,6.8882174,cat,0.027340915,plane,2.0,59.562861919403076,98.2528030872345,
bird,deer,64.077065,deer,26.162169,bird,8.4663925,cat,4.0,71.92368507385254,81.84375762939453,64.07706141471863
cat,cat,99.74788,cat,0.12594129,bird,0.08941384,dog,1.0,97.7477490901947,,
bird,bird,78.01821,bird,10.543016,plane,8.722736,cat,2.0,56.729620695114136,98.67975115776062,
deer,cat,87.01491,cat,6.659083,deer,4.809814,bird,3.0,46.319952607154846,63.57557773590088,87.01490759849548
truck,car,42.895336,car,27.250648,cat,16.841013,truck,4.0,83.60875844955444,54.9191951751709,42.89533793926239
plane,plane,98.553154,plane,1.0285572,deer,0.18191127,cat,1.0,90.24078845977783,,
plane,plane,73.36914,plane,25.174374,cat,0.9307105,bird,4.0,82.06512331962585,73.8000750541687,73.3691394329071
truck,car,75.376945,car,18.192942,truck,4.017619,plane,4.0,57.006633281707764,46.53167128562927,75.37694573402405
frog,frog,68.05612,frog,29.553207,bird,1.3243988,cat,1.0,88.0763828754425,,
dog,cat,97.14236,cat,2.8459418,dog,0.009325799,frog,1.0,94.63801980018616,,
ship,ship,99.999985,ship,1.1020898e-05,frog,9.476587e-07,car,1.0,99.99833106994629,,
dog,dog,90.39427,dog,5.518189,cat,4.035007,deer,2.0,79.553884267807,91.9356107711792,
bird,bird,99.54141,bird,0.4112356,frog,0.01973028,plane,1.0,99.07604455947876,,
deer,deer,99.99808,deer,0.00169413,bird,0.000117407675,cat,2.0,52.83518433570862,99.9995231628418,
ship,ship,98.77945,ship,0.8925014,car,0.22041325,truck,2.0,31.672489643096924,97.9158103466034,
ship,ship,98.484184,ship,0.72253484,cat,0.21188769,truck,3.0,55.139803886413574,77.98149585723877,98.48418235778809
frog,deer,61.373806,deer,34.981945,cat,2.2248292,frog,4.0,55.85838556289673,78.18983793258667,61.37380599975586
deer,plane,62.997395,plane,18.268688,deer,14.702845,bird,1.0,87.27668523788452,,
dog,dog,99.999916,dog,3.8447688e-05,cat,2.8104447e-05,horse,1.0,98.9217758178711,,
horse,horse,99.98843,horse,0.011376166,deer,0.00010940884,dog,1.0,89.01309370994568,,
frog,frog,99.99803,frog,0.0016331935,bird,0.00018587278,cat,2.0,64.97300863265991,99.90062117576599,
cat,cat,99.949875,cat,0.044827923,dog,0.0015105938,ship,1.0,99.68451261520386,,
horse,deer,99.829666,deer,0.07269092,cat,0.05294602,bird,1.0,99.26599860191345,,
plane,plane,93.0645,plane,5.499027,bird,0.48214138,car,2.0,41.611501574516296,94.3772554397583,
deer,deer,89.78782,deer,10.076893,cat,0.055252288,frog,1.0,98.90704154968262,,
plane,plane,78.04783,plane,9.719786,deer,6.6022134,bird,1.0,85.07705926895142,,
dog,horse,53.19288,horse,28.408182,cat,10.708249,ship,4.0,50.56732892990112,77.92338728904724,53.192877769470215
ship,ship,64.58936,ship,35.240677,deer,0.062251225,plane,4.0,73.03017377853394,66.79481863975525,64.58936333656311
bird,dog,95.02282,dog,3.190891,deer,1.6324675,horse,1.0,96.52891755104065,,
ship,ship,99.76734,ship,0.21871272,car,0.00355376,cat,1.0,94.51929330825806,,
plane,plane,99.61837,plane,0.36671028,ship,0.004845427,deer,2.0,72.20278978347778,99.7441291809082,
deer,deer,99.99702,deer,0.0016947488,horse,0.00050743355,bird,1.0,99.99997615814209,,
truck,frog,94.91246,frog,2.2444534,cat,1.37119,plane,1.0,95.61187028884888,,
bird,bird,96.14776,bird,3.4968138,cat,0.13028772,horse,2.0,74.52096939086914,93.19088459014893,
cat,cat,99.26738,cat,0.41870236,deer,0.17537388,bird,2.0,79.198557138443,97.60922193527222,
frog,cat,85.16204,cat,13.849982,frog,0.97194064,dog,1.0,92.57566928863525,,
ship,ship,99.96432,ship,0.021911142,car,0.004116569,cat,1.0,92.67653226852417,,
car,car,99.994675,car,0.0026496605,plane,0.0009787928,cat,1.0,94.50915455818176,,
frog,frog,99.99951,frog,0.0002602201,cat,9.692975e-05,ship,1.0,99.86316561698914,,
plane,plane,99.470856,plane,0.23074713,horse,0.183701,bird,2.0,33.64275097846985,99.72652196884155,
ship,ship,97.14086,ship,2.0723577,truck,0.35441864,horse,1.0,99.77291226387024,,
deer,deer,98.83484,deer,0.81305754,cat,0.28682017,horse,3.0,65.63112139701843,70.47267556190491,98.83484244346619
cat,cat,82.490654,cat,12.843477,bird,4.2097106,dog,4.0,53.4868597984314,52.96446681022644,82.49065279960632
car,car,90.62852,car,6.0511947,cat,2.3866458,dog,2.0,51.41686201095581,88.39367032051086,
deer,deer,99.87313,deer,0.08184762,bird,0.03405514,cat,1.0,95.53638100624084,,
dog,cat,77.22895,cat,16.000662,plane,5.588793,dog,1.0,85.05381941795349,,
bird,bird,99.87361,bird,0.04649247,plane,0.020913143,cat,2.0,55.29559850692749,99.60720539093018,
deer,cat,79.756836,cat,12.590812,deer,3.9879098,bird,4.0,81.32897615432739,68.08713674545288,79.75683808326721
cat,cat,64.017624,cat,35.932247,dog,0.038528245,horse,1.0,98.57198596000671,,
frog,frog,96.210304,frog,2.4930327,cat,0.82214576,bird,3.0,83.31876397132874,56.512629985809326,96.2103009223938
plane,plane,99.23375,plane,0.49153227,cat,0.12777586,ship,3.0,60.31647324562073,80.32146692276001,99.23375248908997
horse,horse,90.81583,horse,9.169738,deer,0.008224682,dog,1.0,98.72140884399414,,
car,car,99.98154,car,0.012469845,ship,0.0038060662,truck,2.0,43.42053532600403,98.85625839233398,
cat,cat,99.94718,cat,0.033509012,dog,0.015182632,horse,1.0,99.71349239349365,,
dog,dog,99.504745,dog,0.3536799,cat,0.11386073,deer,2.0,60.8401894569397,98.28886985778809,
horse,horse,74.561,horse,25.058035,cat,0.3639018,dog,1.0,93.18901896476746,,
car,car,99.98411,car,0.0069383765,truck,0.002788742,plane,1.0,90.9719705581665,,
ship,ship,99.93237,ship,0.042144615,plane,0.018213939,bird,2.0,57.82216787338257,99.32687878608704,
plane,plane,68.69808,plane,22.570974,bird,5.79671,cat,4.0,55.71995973587036,31.392288208007812,68.69807839393616
deer,deer,99.90741,deer,0.07391584,bird,0.012029316,cat,2.0,76.89443230628967,99.90813732147217,
ship,ship,66.34713,ship,17.407455,cat,11.237195,horse,4.0,68.42750310897827,42.064931988716125,66.34712815284729
bird,bird,99.90309,bird,0.058292434,deer,0.015514561,cat,2.0,50.891274213790894,99.75675344467163,
horse,horse,87.042114,horse,12.4223585,dog,0.2909915,cat,3.0,57.36987590789795,52.761536836624146,87.04211115837097
horse,horse,99.70368,horse,0.2907829,deer,0.0050101555,dog,2.0,54.96621131896973,97.73969650268555,
plane,plane,99.99718,plane,0.0010161727,ship,0.00076108694,car,2.0,42.6099568605423,99.79079961776733,
bird,frog,94.66707,frog,2.9812133,cat,2.2453482,bird,1.0,91.81200861930847,,
bird,cat,68.25905,cat,23.721998,bird,5.410409,frog,4.0,82.84276127815247,83.9657187461853,68.25904846191406
deer,cat,89.33303,cat,9.188344,deer,1.2546191,frog,1.0,87.23409175872803,,
cat,cat,98.25372,cat,1.3880727,dog,0.26822546,deer,1.0,87.79911994934082,,
cat,cat,99.96105,cat,0.02102027,horse,0.008659639,bird,1.0,99.98397827148438,,
car,car,67.38572,car,28.645748,truck,2.9162107,cat,1.0,86.01053953170776,,
frog,frog,75.5279,frog,23.923132,cat,0.31305337,deer,1.0,95.14990448951721,,
car,car,99.99896,car,0.00073722197,truck,0.00011805588,ship,1.0,90.79758524894714,,
frog,frog,99.38938,frog,0.5831247,cat,0.007909606,car,2.0,77.96781063079834,99.51632022857666,
deer,cat,95.50041,cat,3.762114,deer,0.48296,bird,1.0,96.33159041404724,,
frog,frog,99.98073,frog,0.007437975,ship,0.003320782,deer,1.0,99.57680702209473,,
horse,horse,99.91724,horse,0.082393944,deer,0.00017293445,bird,2.0,58.42582583427429,99.76508021354675,
deer,cat,90.84404,cat,7.648114,deer,1.3974278,frog,3.0,69.76982355117798,52.9354989528656,90.84404110908508
horse,frog,48.10638,frog,42.88683,horse,6.781439,bird,4.0,37.86682486534119,39.81473445892334,48.10638129711151
cat,cat,96.9297,cat,2.8995197,deer,0.0448626,truck,2.0,77.61155962944031,92.35538244247437,
ship,ship,91.50664,ship,2.9855673,car,2.4909582,frog,1.0,94.39175724983215,,
car,car,91.71928,car,4.1140337,truck,3.0340545,plane,3.0,56.550222635269165,67.15983152389526,91.71927571296692
cat,cat,93.30181,cat,5.041478,frog,1.0831223,bird,2.0,71.29273414611816,96.19640111923218,
car,car,99.97879,car,0.014180607,truck,0.0046220087,plane,1.0,99.84090924263,,
deer,deer,99.73501,deer,0.17620759,horse,0.08289648,bird,1.0,99.87012147903442,,
frog,frog,99.99849,frog,0.0013183173,cat,0.00018470208,bird,1.0,93.88530850410461,,
dog,cat,97.588844,cat,0.8469762,dog,0.66832703,ship,1.0,98.44877123832703,,
dog,dog,79.73964,dog,19.94476,cat,0.15494837,car,1.0,85.7159972190857,,
horse,horse,99.998856,horse,0.00094390626,deer,0.00018121737,dog,1.0,96.89013361930847,,
deer,deer,99.51449,deer,0.3940578,cat,0.06775631,horse,1.0,92.24951267242432,,
dog,dog,88.357285,dog,11.234653,cat,0.24670258,deer,3.0,60.51183342933655,56.03854060173035,88.35728764533997
deer,deer,99.99795,deer,0.0019487877,cat,6.615154e-05,bird,2.0,68.26112866401672,99.99265670776367,
truck,truck,98.31381,truck,1.547293,car,0.09144905,cat,2.0,38.60333561897278,94.76097226142883,
horse,horse,99.74225,horse,0.110866144,dog,0.06269151,plane,1.0,95.06920576095581,,
horse,horse,99.31837,horse,0.37242824,plane,0.18543498,deer,1.0,85.53689122200012,,
bird,bird,99.99658,bird,0.001972199,cat,0.0008663069,plane,2.0,59.11831259727478,99.88529682159424,
cat,cat,99.7466,cat,0.249115,dog,0.0018905059,frog,2.0,81.10537528991699,99.78753328323364,
cat,cat,99.99998,cat,1.6163342e-05,dog,3.4907937e-06,plane,1.0,98.93458485603333,,
frog,frog,99.8451,frog,0.11210346,cat,0.022707837,bird,2.0,82.24431276321411,99.79764819145203,
horse,horse,99.25619,horse,0.7065959,cat,0.014324794,plane,1.0,85.41743755340576,,
deer,deer,97.07038,deer,1.5016836,cat,0.6595166,bird,1.0,90.8845841884613,,
car,car,99.76891,car,0.20433167,ship,0.013047198,cat,1.0,99.72309470176697,,
frog,frog,98.894356,frog,1.1005483,cat,0.0015383684,bird,2.0,79.73045110702515,99.68101382255554,
car,car,99.926254,car,0.06589936,ship,0.0070934175,truck,2.0,47.738319635391235,99.74766373634338,
plane,plane,96.13948,plane,1.7594544,bird,1.0252149,cat,2.0,49.329674243927,86.64036989212036,
frog,frog,99.849525,frog,0.101036966,cat,0.03551784,bird,2.0,64.74600434303284,98.49886894226074,
truck,truck,99.057556,truck,0.9096939,car,0.026023947,ship,1.0,92.1620786190033,,
frog,frog,99.755646,frog,0.21680282,bird,0.02431493,cat,2.0,77.03596949577332,99.46225881576538,
plane,plane,96.723236,plane,2.7180266,bird,0.27400813,truck,3.0,63.654762506484985,83.5042417049408,96.7232346534729
bird,cat,74.58793,cat,14.705539,bird,8.868561,deer,1.0,96.59929275512695,,
plane,bird,90.94694,bird,3.0546787,deer,2.4027956,plane,3.0,78.41965556144714,49.50315058231354,90.94693660736084
bird,bird,77.637054,bird,12.988896,cat,7.4628844,frog,1.0,98.5859215259552,,
deer,deer,99.736565,deer,0.14144383,bird,0.06286392,frog,2.0,81.87677264213562,97.80396819114685,
horse,horse,99.99678,horse,0.0017704477,dog,0.001051983,deer,1.0,95.17520070075989,,
plane,plane,99.996506,plane,0.0013322075,cat,0.0011832807,dog,1.0,99.96998310089111,,
plane,plane,96.25728,plane,1.3924073,frog,1.2912822,bird,2.0,68.06313395500183,89.77102637290955,
plane,plane,97.31627,plane,1.1034057,deer,0.6367578,cat,1.0,89.69863057136536,,
plane,plane,99.999916,plane,4.850903e-05,bird,2.188257e-05,ship,1.0,96.17698788642883,,
horse,deer,68.70481,deer,29.806551,horse,0.7841874,frog,4.0,67.15189218521118,60.81581115722656,68.70481371879578
dog,dog,99.99998,dog,2.3766257e-05,cat,2.2013178e-06,bird,1.0,99.99377727508545,,
cat,cat,97.91899,cat,0.8414812,plane,0.6572076,frog,1.0,95.52876353263855,,
bird,deer,98.77265,deer,0.87906235,cat,0.30732188,bird,2.0,62.44964003562927,97.46527075767517,
